CLV,Policy Type,State,Coverage,Number of Policies
4737.8413,8,0,1,1
4737.8716,8,1,2,1
4738.992,8,0,0,3
4739.297,8,2,2,3
4739.3467,4,0,1,1
4739.8613,6,0,0,8
4740.2026,8,2,0,4
4741.809,6,0,0,8
4742.1064,0,2,1,1
4742.617,6,2,0,1
4743.6157,4,0,0,1
4743.6943,8,0,0,1
4744.9673,8,2,0,5
4745.1816,8,1,0,7
4745.6807,4,0,0,3
4746.6865,8,0,0,3
4746.76,4,2,1,1
4747.735,0,2,2,1
4748.7944,8,1,0,3
4749.1274,4,1,2,1
4751.281,8,0,0,1
4754.4497,1,1,2,1
4754.654,5,1,0,6
4755.195,4,3,0,7
4755.365,3,0,0,1
4755.4795,4,0,0,3
4755.72,0,4,2,1
4755.7627,8,0,1,1
4756.126,7,2,1,1
4756.913,4,3,2,1
4757.2427,8,0,1,1
4758.1924,0,2,0,3
4758.47,0,4,0,1
4758.5645,8,0,0,9
4759.6245,7,3,0,3
4759.6646,8,0,2,3
4760.942,0,2,0,6
4762.1567,6,1,0,1
4762.557,4,0,0,9
4762.5913,0,0,0,8
4762.818,0,2,0,3
4762.823,6,0,0,3
4763.327,0,2,0,8
4764.19,8,4,0,8
4764.862,4,2,0,1
4766.367,4,2,0,9
4766.6455,4,0,0,4
4766.9404,8,3,0,5
4767.688,1,4,0,9
4768.956,8,1,0,9
4770.2563,8,2,0,4
4770.551,6,0,0,4
4770.551,8,3,0,4
4770.551,6,2,0,4
4770.551,8,2,0,4
4770.551,8,2,0,4
4770.551,4,2,0,4
4770.7393,8,0,0,8
4770.9844,4,0,0,1
4772.9316,8,0,2,1
4772.944,8,2,2,1
4772.944,8,4,2,1
4772.944,0,2,2,1
4772.944,8,3,2,1
4772.944,8,0,2,1
4772.944,4,0,2,1
4773.6562,6,0,0,4
4773.6865,4,0,0,5
4774.3794,4,3,0,3
4774.7476,6,2,0,9
4774.752,4,0,0,7
4775.476,1,2,2,1
4776.1865,8,2,0,9
4777.1216,8,3,0,3
4778.6826,8,0,0,9
4779.8936,8,1,0,1
4781.821,4,0,1,1
4782.35,4,2,0,6
4783.918,8,3,2,1
4784.4165,8,0,0,6
4784.7734,7,0,0,7
4784.9604,6,2,0,8
4785.909,6,0,0,7
4786.01,6,2,0,7
4786.0547,1,2,0,9
4786.889,8,3,0,9
4787.2065,8,1,0,5
4787.473,4,0,0,3
4787.813,1,4,2,1
4788.9326,4,0,0,3
4791.0815,4,1,0,5
4792.51,4,0,0,3
4792.8105,4,3,0,3
4792.8306,8,3,0,7
4794.116,8,0,0,1
4794.4814,8,0,0,9
4794.931,4,3,2,1
4794.9644,8,4,0,3
4795.387,6,3,0,6
4798.2407,8,0,0,1
4799.6216,8,0,0,4
4801.6616,4,0,0,8
4802.477,8,3,0,9
4803.24,4,4,0,6
4803.7773,8,2,0,9
4803.935,7,4,0,7
4804.3584,4,3,2,1
4804.514,7,3,0,8
4807.0024,4,2,0,9
4807.8467,7,0,0,1
4808.958,4,2,0,6
4809.217,0,3,0,9
4810.9785,8,3,2,1
4811.1846,7,0,2,1
4811.7407,4,3,0,6
4812.5254,1,2,0,4
4813.2847,3,0,0,3
4814.3506,8,0,0,4
4815.01,0,0,0,6
4815.021,8,2,0,8
4815.5327,0,2,0,3
4815.852,5,0,2,1
4817.9927,8,1,0,4
4818.6353,8,0,0,9
4819.1836,8,3,0,6
4820.7046,8,3,0,3
4821.1562,8,1,0,3
4821.213,0,0,0,3
4821.4185,4,1,2,1
4821.9863,8,1,2,1
4822.436,1,3,0,6
4823.558,8,0,2,1
4825.259,4,2,0,8
4825.501,4,0,0,9
4825.652,3,0,0,9
4826.8315,8,3,0,4
4827.777,8,3,0,6
4829.572,7,2,0,6
4830.9087,1,0,0,3
4831.422,0,0,0,6
4832.117,4,0,2,1
4834.3975,4,3,0,3
4834.7104,8,4,0,6
4834.7104,0,3,0,6
4834.7104,6,3,0,6
4834.7104,8,0,0,6
4834.7104,8,3,0,6
4834.7104,8,4,0,6
4834.7974,6,0,0,7
4835.5693,4,0,0,6
4835.783,8,2,0,9
4836.054,6,2,0,8
4836.2188,0,2,2,1
4836.3945,4,2,1,1
4836.7476,4,0,2,1
4836.892,8,2,0,3
4837.9263,8,0,0,3
4838.209,8,4,0,3
4838.877,8,4,0,5
4838.982,5,3,0,7
4839.107,6,3,2,1
4841.0576,0,2,0,8
4842.285,4,2,0,5
4845.003,4,0,0,6
4846.3223,4,4,0,9
4847.2427,1,3,0,7
4848.902,6,2,0,3
4849.6978,8,0,0,3
4853.1,3,3,2,1
4853.534,8,3,0,3
4854.3623,6,3,0,3
4854.7456,8,1,0,3
4855.7734,6,2,0,3
4858.067,6,2,0,3
4858.116,0,2,2,1
4858.429,6,3,0,3
4860.58,7,1,0,8
4860.62,8,2,0,9
4860.91,0,2,0,9
4861.369,6,3,0,9
4861.493,8,0,0,8
4862.909,8,2,0,3
4863.2666,0,2,0,5
4863.4707,0,4,2,1
4863.5444,4,4,2,1
4864.3823,4,4,0,3
4864.5273,0,2,2,1
4865.3716,8,1,2,1
4865.848,1,0,0,9
4866.6475,8,2,0,9
4867.3784,6,0,0,3
4868.8076,8,4,2,1
4869.2407,6,1,0,3
4869.2827,6,0,0,4
4869.5967,8,4,2,1
4871.1504,4,3,0,5
4872.0166,4,0,0,7
4872.577,8,4,2,1
4872.7744,0,2,0,3
4873.3506,4,2,2,1
4873.4365,4,3,2,1
4873.673,0,0,0,5
4874.0747,8,2,0,7
4874.217,6,2,0,6
4874.665,4,2,0,9
4875.316,6,4,0,8
4876.316,4,0,0,4
4876.4697,7,3,0,3
4877.6123,8,4,0,5
4877.9546,0,0,0,6
4878.8296,6,0,0,4
4878.95,0,2,0,6
4879.385,6,1,0,5
4879.443,8,0,0,3
4879.7134,8,2,0,5
4880.34,4,3,0,5
4880.714,6,3,2,1
4880.9463,4,2,0,3
4881.2993,3,3,0,7
4881.395,4,3,0,6
4881.7534,6,2,2,1
4882.073,8,3,0,6
4882.2866,4,4,2,1
4882.29,8,2,0,5
4882.4937,0,3,0,3
4883.117,7,3,0,4
4883.335,6,1,2,1
4883.5513,8,2,0,3
4883.8057,0,3,0,4
4884.157,0,2,0,3
4885.1626,8,3,2,1
4886.5444,8,3,0,7
4887.344,8,0,0,8
4887.794,4,2,2,1
4889.253,6,4,0,6
4889.61,8,0,2,1
4889.765,4,0,0,5
4890.1094,6,3,0,7
4892.4224,4,0,0,8
4892.4355,4,2,0,3
4892.617,8,4,0,3
4892.6284,7,0,0,7
4893.2915,0,2,0,5
4893.9795,8,4,0,3
4894.987,4,1,0,4
4895.812,8,3,0,8
4896.2617,4,0,2,1
4896.2715,8,1,0,3
4896.5625,6,3,2,1
4897.0415,0,4,0,4
4897.9795,0,1,0,5
4898.6743,4,2,0,7
4898.9575,4,0,0,5
4899.232,8,0,0,7
4899.977,8,0,2,1
4900.337,8,1,0,4
4900.545,4,0,0,4
4901.8926,8,2,0,9
4903.1313,4,0,2,1
4903.153,0,1,0,3
4903.8105,8,2,0,8
4904.463,0,0,0,6
4904.8945,6,4,2,1
4904.8945,4,3,2,1
4904.8945,7,4,2,1
4904.8945,8,0,2,1
4904.8945,8,0,2,1
4904.8945,8,0,2,1
4905.127,7,0,0,3
4905.3213,8,0,0,8
4908.1245,6,2,0,8
4908.208,5,0,0,5
4909.0273,4,2,0,3
4909.844,8,4,0,3
4911.0024,8,2,0,3
4911.1157,0,1,0,3
4911.4585,7,2,0,3
4911.773,4,0,0,9
4912.0254,4,2,0,4
4913.119,6,2,0,8
4914.0356,8,2,0,3
4914.731,8,0,0,5
4915.39,8,3,0,9
4916.3037,0,0,2,1
4916.373,0,0,2,1
4916.406,6,0,0,4
4916.4795,8,0,0,7
4916.577,8,0,0,3
4917.8896,8,3,0,5
4918.9165,6,2,0,5
4920.492,4,0,0,3
4920.771,8,0,1,1
4921.325,4,3,0,3
4921.7524,6,0,0,8
4922.166,6,3,0,3
4923.1816,8,0,0,3
4923.95,4,4,0,3
4926.2827,0,2,0,8
4927.068,6,2,0,3
4927.7075,6,1,0,9
4928.0015,4,2,0,3
4928.397,8,3,0,5
4928.6484,8,2,2,1
4929.55,6,0,0,7
4929.55,0,3,0,7
4929.55,8,2,0,7
4929.55,8,2,0,7
4929.55,4,0,0,7
4929.55,4,0,0,7
4929.8076,8,0,0,6
4930.949,0,1,0,3
4931.221,8,3,0,8
4931.2583,8,4,0,3
4931.503,0,2,0,3
4932.879,4,0,0,3
4932.9165,1,2,0,8
4935.19,8,1,0,7
4935.6426,8,2,0,3
4936.888,8,2,0,7
4938.2144,0,3,0,6
4938.7275,0,0,0,9
4938.893,6,2,0,9
4940.124,0,2,0,3
4940.5083,2,2,0,4
4940.941,4,0,0,9
4941.6504,8,0,2,1
4942.6304,4,1,0,7
4942.8735,4,2,0,3
4943.386,0,0,0,6
4944.089,4,2,0,9
4944.24,8,3,0,6
4945.0723,4,4,0,3
4946.96,8,1,0,4
4949.3896,1,0,2,1
4949.5254,7,2,0,7
4949.8037,4,0,0,3
4950.251,6,0,0,9
4951.6562,8,1,0,4
4953.0864,7,2,2,1
4953.3584,6,4,0,4
4954.292,6,0,0,4
4956.247,4,0,0,3
4956.6206,4,2,0,7
4957.0337,8,2,0,5
4957.161,4,0,0,7
4957.4043,8,3,0,4
4958.016,4,2,0,9
4960.549,8,0,0,8
4960.9653,1,0,0,9
4961.406,8,3,0,6
4961.5747,6,3,0,5
4962.2085,0,0,0,4
4964.6313,8,0,0,4
4964.6665,8,3,0,3
4965.491,8,0,0,8
4966.737,8,0,0,6
4966.767,8,4,0,8
4966.8486,4,1,0,9
4967.0444,0,3,0,4
4967.544,8,0,0,9
4969.358,5,0,0,8
4969.5293,7,2,0,8
4970.3574,8,0,0,4
4971.3535,8,2,2,1
4971.728,4,0,0,3
4974.2354,6,0,0,3
4974.802,8,2,0,9
4974.802,4,0,0,9
4974.802,8,3,0,9
4974.802,0,1,0,9
4974.802,6,0,0,9
4974.802,4,0,0,9
4974.8735,6,0,0,9
4975.171,4,0,2,1
4978.95,7,0,0,4
4979.08,6,1,0,5
4980.1875,4,0,2,1
4980.825,4,2,0,3
4981.8257,0,3,0,3
4982.681,0,0,0,5
4983.1147,8,4,2,1
4983.1787,8,2,2,1
4983.457,8,2,0,5
4983.619,8,3,2,5
4983.898,6,3,0,3
4984.095,1,3,0,9
4984.6187,8,0,0,5
4984.6187,7,0,0,5
4984.6187,4,0,0,5
4984.6187,0,3,0,5
4984.6187,7,3,0,5
4984.6187,6,0,0,5
4985.2393,4,0,0,7
4987.643,8,0,2,1
4988.5796,4,2,0,8
4990.3438,3,2,0,6
4991.035,6,3,0,3
4991.472,6,0,0,3
4991.535,6,2,0,6
4991.5845,5,2,2,1
4992.063,7,3,0,3
4992.921,8,1,0,3
4993.0254,8,2,0,7
4995.1714,4,3,0,8
4995.2114,8,2,0,3
4996.545,0,2,0,3
4996.5527,4,1,0,7
4996.5645,0,2,0,7
4997.781,8,0,0,3
4999.3457,8,2,0,6
5000.619,8,3,0,7
5001.5273,8,2,0,3
5002.0933,8,0,0,3
5003.3364,8,2,0,4
5004.1353,1,4,0,8
5004.2637,8,0,0,4
5004.3105,3,2,0,3
5004.584,8,0,0,4
5006.6094,8,0,0,5
5007.224,4,1,0,3
5007.6724,4,3,0,3
5008.276,8,3,2,1
5008.79,0,0,0,8
5009.595,4,0,0,4
5009.809,4,2,0,7
5010.3794,0,2,0,7
5010.449,6,4,0,3
5010.918,4,0,2,1
5011.2593,0,0,0,5
5011.7515,7,3,0,4
5012.084,8,0,0,7
5012.1846,8,0,2,1
5013.136,6,3,2,1
5015.0093,7,1,2,1
5015.0093,6,3,2,1
5015.0093,8,0,2,1
5015.0093,4,3,2,1
5015.0093,6,4,2,1
5015.0093,7,0,2,1
5015.6436,2,0,2,1
5016.1445,8,1,0,9
5016.553,4,3,0,9
5016.6416,0,0,0,9
5016.828,8,3,0,8
5017.611,3,3,0,9
5017.8516,4,4,0,3
5018.728,6,4,0,4
5018.8853,7,1,0,6
5018.8945,4,0,0,5
5020.474,8,2,0,3
5021.151,8,1,2,1
5021.686,4,0,2,1
5024.03,4,0,0,8
5024.7773,8,4,0,8
5028.575,4,1,0,4
5028.7393,8,0,0,5
5028.8394,8,2,0,8
5029.297,7,1,0,5
5029.6387,8,3,2,1
5029.672,8,0,0,3
5032.1655,8,0,0,3
5032.386,8,2,0,7
5033.3906,6,3,0,3
5033.6934,8,3,2,1
5035.035,7,0,0,4
5035.7446,4,1,0,5
5037.954,4,1,0,9
5038.98,8,2,2,1
5039.389,8,4,0,4
5039.4355,4,0,0,3
5039.869,8,1,2,1
5040.4126,8,3,0,4
5040.7754,0,0,0,5
5041.3,8,1,0,5
5041.4473,6,3,0,5
5043.8013,8,1,0,7
5044.8574,0,0,0,4
5045.8667,8,0,0,8
5046.8926,0,3,0,7
5047.4834,7,1,0,8
5048.0513,6,0,2,1
5048.226,8,0,0,4
5048.512,1,0,1,1
5049.118,4,0,0,7
5049.6895,8,2,0,9
5049.765,7,0,0,4
5050.826,6,3,0,6
5052.3813,3,0,0,5
5054.335,8,2,0,6
5054.781,8,3,0,6
5055.9023,8,0,0,3
5058.9272,5,3,2,1
5059.3257,8,0,0,3
5059.616,8,2,0,6
5059.9873,7,0,0,3
5060.303,6,2,2,1
5061.1807,8,2,0,7
5061.758,8,3,0,8
5062.374,8,3,0,5
5064.1274,6,2,0,6
5065.487,6,2,0,5
5065.9355,4,2,0,3
5066.6343,4,3,0,3
5066.8276,4,0,0,3
5067.0024,6,4,2,1
5067.2085,4,0,2,1
5067.5146,4,0,0,9
5067.6357,8,0,0,3
5068.2646,4,2,0,3
5068.4263,7,0,0,9
5069.0713,8,0,0,8
5070.227,4,3,0,6
5070.3525,4,0,0,7
5071.6514,8,3,0,5
5073.282,6,2,2,1
5073.282,4,2,2,1
5073.282,0,0,2,1
5073.282,8,3,2,1
5073.282,8,2,2,1
5073.282,4,2,2,1
5074.246,6,0,0,6
5074.8413,4,0,0,3
5075.421,7,4,0,3
5075.6626,3,0,0,7
5077.321,8,3,0,3
5078.451,6,0,0,3
5079.675,4,4,2,1
5079.8306,8,2,0,5
5079.8438,8,4,2,1
5080.2397,3,0,0,7
5081.742,6,0,0,7
5083.7896,7,1,0,4
5085.0234,8,0,0,3
5085.8364,8,3,0,9
5087.015,4,0,0,3
5087.0205,6,2,0,3
5088.6875,7,2,0,4
5089.6943,8,0,0,5
5090.4487,4,3,0,4
5090.7812,8,3,0,3
5091.101,8,3,0,8
5092.794,0,0,0,3
5093.0073,8,4,0,8
5093.38,6,0,0,3
5093.479,8,2,0,3
5094.5225,6,3,0,3
5095.366,4,0,0,6
5095.44,4,0,2,1
5096.6733,4,4,0,3
5096.6733,4,2,0,3
5096.6733,2,2,0,3
5096.6733,7,2,0,3
5096.6733,8,0,0,3
5096.6733,0,4,0,3
5096.7,8,1,0,4
5097.319,8,2,0,3
5097.5264,7,1,2,1
5097.763,8,1,0,7
5098.8545,8,2,2,7
5099.513,6,0,0,3
5100.0884,1,0,0,7
5100.738,8,3,0,3
5103.297,0,0,0,8
5103.3574,0,0,2,1
5104.3545,6,3,0,3
5106.112,6,0,0,5
5106.7817,8,0,0,3
5107.0713,4,0,0,7
5107.163,8,2,0,3
5107.163,2,3,0,3
5107.163,8,4,0,3
5107.163,4,0,0,3
5107.163,6,0,0,3
5107.163,6,3,0,3
5107.624,8,1,2,9
5108.0386,0,0,0,8
5109.501,0,0,0,9
5110.6807,7,2,0,4
5110.756,6,2,2,1
5111.3047,8,0,0,3
5111.358,8,0,0,7
5112.105,8,1,0,9
5112.3066,8,3,2,1
5112.5703,8,2,0,6
5113.8745,6,3,2,1
5113.899,8,3,0,3
5116.238,4,3,0,5
5116.624,1,3,0,9
5116.7275,6,2,0,5
5119.414,8,2,0,3
5119.9014,8,0,0,4
5120.6157,8,0,2,3
5121.5635,8,2,0,5
5121.839,6,2,2,1
5122.7188,4,1,0,3
5123.171,8,1,0,3
5123.197,8,0,0,9
5123.485,8,1,0,5
5123.768,6,4,0,7
5124.2183,8,2,0,3
5124.7964,7,4,2,1
5124.9844,4,0,2,1
5126.039,4,4,0,4
5126.5425,8,4,2,1
5126.837,4,0,0,3
5129.6084,8,0,2,1
5129.739,8,3,0,4
5130.8237,8,2,0,3
5131.3604,0,2,2,1
5132.6846,4,2,0,3
5133.398,4,0,0,3
5133.4146,4,1,0,5
5133.6357,4,0,0,3
5137.349,8,3,0,6
5137.852,8,2,0,4
5138.245,0,0,0,9
5139.5615,8,3,0,3
5140.113,0,4,2,1
5140.3916,1,2,2,8
5141.9766,6,2,0,7
5142.0454,4,0,0,8
5142.3896,4,2,2,1
5143.6475,8,2,0,6
5143.865,8,0,0,3
5143.8784,8,0,0,7
5143.8833,6,2,0,9
5146.8096,4,0,0,3
5146.8984,1,0,0,3
5147.1104,8,4,0,3
5148.6533,8,3,0,3
5149.3013,4,2,2,1
5150.4165,8,2,0,3
5152.82,1,3,0,7
5153.92,8,3,0,3
5154.0513,6,1,2,1
5154.764,0,3,2,1
5155.5293,8,0,0,9
5156.0728,4,0,0,7
5157.053,6,4,0,6
5157.642,0,2,0,5
5158.5767,8,0,0,9
5158.6484,6,4,0,5
5159.3696,6,4,0,9
5160.252,6,3,2,1
5161.79,8,4,0,6
5162.117,4,3,0,4
5162.3706,6,2,0,4
5163.2285,8,2,2,1
5163.839,4,0,0,5
5165.202,4,0,2,1
5165.572,8,0,0,5
5165.81,8,0,0,6
5166.1904,6,0,0,9
5167.357,6,1,0,6
5168.1523,7,2,0,8
5169.4995,4,0,0,4
5169.4995,5,1,0,4
5169.4995,8,2,0,4
5169.4995,8,2,0,4
5169.4995,8,2,0,4
5169.4995,8,0,0,4
5169.5586,7,2,0,3
5170.026,4,3,0,9
5170.3584,0,0,2,1
5170.45,4,2,0,4
5170.8115,7,2,0,5
5170.9766,8,3,2,1
5171.273,7,0,0,3
5173.4854,4,2,0,9
5174.081,8,2,0,5
5174.6895,8,0,0,4
5175.2896,8,2,0,9
5176.157,6,3,0,3
5176.579,8,2,0,3
5176.73,7,2,0,9
5178.704,5,2,0,7
5179.5522,4,0,1,1
5179.891,0,3,0,9
5181.0547,6,3,0,7
5181.621,6,1,0,6
5181.621,4,2,0,6
5181.621,6,1,0,6
5181.621,8,0,0,6
5181.621,0,0,0,6
5181.621,5,1,0,6
5182.3936,8,1,2,1
5182.4624,8,0,2,1
5182.9414,6,4,0,3
5184.949,1,0,0,4
5185.7974,8,1,0,5
5186.36,4,3,0,6
5187.654,6,0,0,9
5189.2896,4,2,2,1
5191.047,7,4,1,1
5191.446,8,2,0,3
5192.3555,8,0,0,3
5193.7705,8,0,0,4
5194.655,4,0,0,9
5195.8247,4,4,0,3
5200.0767,7,0,2,1
5200.2275,4,1,0,3
5201.252,6,0,0,4
5201.3574,8,1,2,1
5201.7075,8,2,0,9
5201.971,8,4,0,3
5204.646,8,0,0,6
5205.025,0,0,0,6
5205.2563,6,0,0,5
5205.748,8,3,0,3
5205.751,8,3,0,9
5205.9097,8,2,0,9
5206.0283,8,3,0,4
5206.1084,8,1,0,8
5206.118,8,4,0,6
5206.7617,4,3,0,3
5207.1973,8,0,0,3
5207.6406,6,2,0,6
5207.6807,0,0,0,6
5207.986,6,0,0,4
5208.354,8,0,0,3
5209.9453,3,2,2,1
5210.348,5,3,0,5
5213.069,8,2,0,3
5213.3745,4,2,2,1
5214.3423,8,2,0,7
5214.971,8,2,0,3
5216.9146,8,3,0,4
5217.513,7,0,0,7
5217.513,4,0,0,7
5217.513,4,3,0,7
5217.513,7,0,0,7
5217.513,8,3,0,7
5217.513,0,0,0,7
5218.3433,7,2,0,5
5218.9707,4,0,0,8
5219.199,8,2,0,9
5219.754,4,0,0,6
5219.886,8,3,0,5
5220.281,8,4,0,7
5220.685,8,2,2,1
5221.1445,6,1,0,8
5223.429,8,0,0,6
5224.3286,7,3,0,3
5225.0312,4,2,0,5
5225.254,0,1,0,9
5226.286,8,4,0,9
5227.102,0,4,2,1
5227.2305,4,0,0,5
5227.5703,6,0,0,7
5227.7666,0,2,0,6
5228.92,0,2,0,3
5229.446,0,0,0,8
5229.68,6,2,0,5
5229.7417,4,0,0,8
5229.987,8,2,0,5
5230.093,4,4,0,3
5232.333,7,3,1,1
5232.455,8,2,0,5
5233.949,6,0,0,9
5233.987,0,0,0,7
5234.3315,6,4,2,1
5234.781,8,2,0,3
5235.5737,8,0,2,1
5237.4775,5,3,2,1
5237.9355,1,4,0,8
5239.891,8,2,0,7
5241.1426,8,0,0,7
5243.4463,8,0,0,3
5243.538,7,0,0,3
5243.828,5,3,0,5
5244.405,4,3,2,1
5244.551,8,0,0,3
5245.6836,8,2,0,3
5246.057,4,1,0,7
5246.2783,8,1,0,8
5246.2783,7,2,0,8
5246.2783,4,4,0,8
5246.2783,1,0,0,8
5246.2783,7,0,0,8
5246.2783,4,0,0,8
5247.8525,8,2,2,3
5248.978,8,3,0,4
5251.1523,8,0,0,3
5251.9683,4,1,0,3
5251.984,6,0,0,7
5252.5117,0,4,0,3
5253.488,7,2,1,1
5254.019,8,0,0,3
5254.7344,7,0,0,3
5255.576,4,1,2,1
5256.9233,6,1,0,7
5257.2417,8,0,0,4
5258.2515,0,0,0,8
5259.445,8,2,0,6
5259.7095,8,2,0,3
5260.6235,8,0,0,4
5260.9214,7,4,0,3
5261.0376,8,2,0,5
5261.102,4,3,0,5
5261.1177,6,2,0,5
5261.42,4,2,0,8
5263.922,6,0,2,1
5264.362,7,3,0,7
5264.426,4,0,0,3
5264.642,3,0,0,8
5266.4204,8,2,0,8
5267.7603,8,0,2,1
5267.8486,4,1,0,6
5270.0137,8,3,0,4
5271.3726,0,0,0,3
5271.982,6,3,0,9
5272.005,7,2,0,8
5272.1914,4,4,0,3
5272.32,8,2,2,7
5272.5186,4,0,0,3
5272.7036,1,2,0,3
5272.932,0,1,0,6
5274.2007,8,2,0,8
5274.429,4,1,0,3
5275.057,8,2,2,1
5275.627,6,1,0,9
5278.1836,6,2,0,3
5278.201,0,2,0,4
5278.528,8,3,0,3
5278.647,8,2,0,3
5279.1245,8,0,0,3
5279.1987,8,4,0,3
5279.4785,8,1,0,9
5281.8335,0,0,0,7
5282.543,8,3,0,3
5283.363,1,3,2,1
5284.041,8,0,0,6
5284.3125,4,2,0,4
5284.51,6,0,0,9
5285.079,5,3,0,8
5285.1187,6,1,0,9
5285.268,8,4,0,3
5285.3076,6,2,0,8
5285.314,4,2,0,8
5285.9185,6,2,0,4
5288.1733,6,3,0,3
5288.24,0,0,0,3
5290.1274,8,2,0,9
5290.6665,4,2,0,3
5291.3955,6,1,0,3
5292.202,0,3,0,6
5292.6323,4,1,0,3
5293.368,4,2,2,1
5293.7173,8,2,0,4
5294.2305,4,3,0,3
5294.2837,4,0,0,3
5295.6255,6,1,0,3
5295.7417,8,4,2,1
5296.8384,8,2,0,3
5297.152,8,0,0,4
5297.626,8,4,0,5
5297.674,0,2,0,9
5297.919,8,2,0,8
5300.6865,0,0,0,4
5301.8354,8,2,0,3
5303.76,8,2,2,3
5304.5415,4,3,0,8
5305.087,8,0,0,3
5306.1626,0,0,0,6
5308.247,4,2,1,1
5308.292,4,2,0,3
5308.4346,0,0,0,3
5308.617,5,2,2,1
5309.436,8,1,0,4
5310.862,6,3,0,3
5310.906,0,3,0,4
5313.294,4,0,2,9
5313.4365,8,0,2,1
5313.467,7,2,2,4
5314.9585,4,0,0,3
5316.6064,7,2,0,9
5316.6445,4,2,0,3
5316.757,0,3,0,5
5317.807,4,3,0,3
5318.8965,7,0,0,6
5318.8965,8,3,0,6
5318.8965,8,0,0,6
5318.8965,6,0,0,6
5318.8965,7,0,0,6
5318.8965,8,0,0,6
5319.312,4,0,2,1
5319.839,8,0,0,5
5320.081,4,2,0,4
5320.3433,7,4,0,6
5320.6147,8,2,2,1
5321.109,8,3,2,1
5322.2915,4,0,2,1
5323.267,8,3,0,3
5323.866,7,2,2,1
5324.3877,8,3,0,7
5325.395,8,0,0,4
5325.7246,8,2,0,7
5325.7246,1,3,0,7
5325.7246,8,2,0,7
5325.7246,8,2,0,7
5325.7246,6,0,0,7
5325.7246,8,0,0,7
5326.502,6,2,0,8
5326.6777,8,0,0,6
5328.3203,6,2,0,7
5328.836,8,0,0,3
5329.0757,7,0,0,3
5329.1284,4,2,0,4
5329.129,4,0,0,3
5330.5933,8,2,2,1
5331.7373,0,0,0,5
5331.8237,8,4,0,3
5332.463,6,3,0,7
5332.463,4,3,0,7
5332.463,5,3,0,7
5332.463,7,2,0,7
5332.463,0,3,0,7
5332.463,6,3,0,7
5332.615,8,0,0,7
5333.038,8,2,0,3
5334.183,4,2,0,5
5334.7847,0,3,0,5
5335.016,8,4,0,9
5335.3755,4,2,0,3
5337.3525,8,4,2,5
5338.5254,7,3,0,6
5339.388,4,2,0,9
5339.4883,4,4,0,8
5340.5356,6,2,0,4
5340.8105,8,4,0,6
5341.439,4,0,0,7
5343.121,0,4,0,3
5344.9897,4,0,0,7
5345.201,4,2,2,1
5345.681,8,2,0,6
5345.9946,8,1,0,8
5346.9165,1,1,2,1
5348.071,8,0,0,9
5348.3027,4,1,0,3
5349.9966,4,3,0,6
5350.215,8,2,0,5
5350.367,4,2,2,1
5351.8535,4,3,2,1
5352.187,0,3,2,1
5352.2188,8,0,0,3
5353.932,8,2,0,4
5354.3657,4,0,0,9
5354.6123,8,0,0,9
5356.1377,6,2,0,7
5357.193,8,0,0,8
5357.2607,8,4,0,8
5357.759,8,0,2,7
5358.1636,1,0,0,6
5358.27,8,3,2,1
5360.557,8,0,0,5
5363.0767,8,1,0,6
5363.406,4,3,0,3
5363.5283,8,0,0,8
5363.5312,0,0,0,5
5364.469,8,2,2,1
5365.5415,4,2,0,4
5365.9326,5,3,0,4
5365.976,6,3,0,5
5366.7793,4,2,0,4
5367.09,6,0,0,5
5368.8877,8,3,0,6
5372.352,0,0,0,3
5372.9146,4,3,0,9
5373.724,8,3,0,3
5375.657,4,3,2,4
5375.822,8,2,0,5
5375.843,4,1,0,3
5376.887,0,0,0,9
5377.0146,6,0,0,9
5377.908,0,3,0,7
5379.483,8,0,0,8
5380.092,4,2,0,8
5380.312,8,4,0,6
5380.3164,7,0,0,3
5380.8984,0,2,0,9
5380.8984,4,3,0,9
5380.8984,6,4,0,9
5380.8984,6,0,0,9
5380.8984,4,2,0,9
5380.8984,8,3,0,9
5382.752,0,1,0,7
5382.7617,8,0,0,7
5383.671,8,4,0,3
5384.015,8,4,0,6
5384.4316,0,0,0,8
5384.5327,1,2,0,5
5384.672,4,1,0,7
5384.732,0,0,2,5
5385.853,6,2,0,3
5386.325,4,0,0,3
5386.5127,8,0,0,7
5386.969,4,0,0,8
5387.4097,8,3,0,7
5387.9263,8,2,0,3
5388.024,1,4,0,7
5389.4995,8,2,2,1
5389.4995,8,2,2,1
5389.4995,4,0,2,1
5389.4995,8,4,2,1
5389.4995,7,0,2,1
5389.4995,0,0,2,1
5390.2715,6,3,0,6
5391.078,8,1,2,1
5391.776,1,0,0,8
5391.971,0,2,0,6
5392.4404,8,3,2,1
5392.4995,0,2,0,8
5392.5024,8,0,0,7
5394.001,8,0,0,3
5394.703,1,1,0,3
5394.913,4,2,0,6
5395.092,6,1,0,5
5395.346,4,3,0,4
5395.435,0,4,2,1
5395.832,0,4,0,8
5396.3115,4,1,0,8
5396.3726,0,2,2,1
5398.098,8,2,0,3
5399.576,8,3,0,6
5403.546,4,2,0,4
5403.5864,8,0,0,8
5405.5186,8,0,0,9
5406.695,7,0,0,6
5406.8765,8,2,0,5
5407.745,6,1,0,3
5408.8926,0,0,2,1
5408.9116,8,1,0,7
5409.956,8,0,0,2
